,측정일시,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
0,2019-01-01,0.03012,0.01568,0.672,0.00432,37.64,24.76
1,2019-01-02,0.03648,0.0118,0.7040000000000001,0.00468,34.4,22.2
2,2019-01-03,0.04536,0.00668,0.772,0.00512,39.2,23.88
3,2019-01-04,0.05892,0.00364,1.056,0.0060799999999999995,59.88,41.56
4,2019-01-05,0.03008,0.01644,0.66,0.0051600000000000005,64.2,40.92
5,2019-01-06,0.0374,0.00996,0.648,0.00528,49.0,23.4
6,2019-01-07,0.04872,0.00796,0.924,0.005680000000000001,56.76,37.12
7,2019-01-08,0.0236,0.01968,0.52,0.0051600000000000005,40.64,18.28
8,2019-01-09,0.0362,0.008239999999999999,0.6559999999999999,0.00504,51.36,22.36
9,2019-01-10,0.047,0.00432,0.74,0.00544,57.6,33.88
10,2019-01-11,0.053040000000000004,0.00464,0.956,0.005680000000000001,80.16,56.96
11,2019-01-12,0.05264,0.00868,1.016,0.00588,95.6,69.16
12,2019-01-13,0.049240000000000006,0.012920000000000001,1.148,0.0057599999999999995,115.08,82.96
13,2019-01-14,0.06404,0.00528,1.42,0.00612,166.36,128.76
14,2019-01-15,0.02848,0.01924,0.872,0.00512,134.36,80.56
15,2019-01-16,0.02604,0.01468,0.5,0.00432,45.64,17.28
16,2019-01-17,0.03604,0.01188,0.6559999999999999,0.00492,43.12,22.44
17,2019-01-18,0.050839999999999996,0.00768,0.912,0.00572,61.4,38.88
18,2019-01-19,0.05432000000000001,0.00796,1.036,0.0064,96.12,67.28
19,2019-01-20,0.0184,0.024319999999999998,0.552,0.00476,65.8,32.76
20,2019-01-21,0.03896,0.009479999999999999,0.68,0.00488,45.04,21.36
21,2019-01-22,0.046239999999999996,0.00924,0.96,0.00532,67.16,33.32
22,2019-01-23,0.03852,0.0154,0.884,0.0051600000000000005,73.72,44.12
23,2019-01-24,0.04092,0.010320000000000001,0.644,0.005,41.04,20.68
24,2019-01-25,0.03016,0.01752,0.5760000000000001,0.00504,50.84,21.0
25,2019-01-26,0.02036,0.02236,0.46,0.00456,42.64,19.68
26,2019-01-27,0.0328,0.015,0.6,0.00484,36.08,20.44
27,2019-01-28,0.0212,0.022799999999999997,0.5,0.00456,85.48,23.68
28,2019-01-29,0.0432,0.008,0.652,0.00536,67.32,23.08
29,2019-01-30,0.05091999999999999,0.00784,0.76,0.005560000000000001,62.52,32.96
30,2019-01-31,0.023399999999999997,0.01696,0.504,0.00468,71.8,20.6
31,2019-02-01,0.03304,0.0128,0.6,0.0044800000000000005,38.8,17.76
32,2019-02-02,0.04308,0.00832,0.708,0.0044,58.68,35.88
33,2019-02-03,0.02932,0.01652,0.7040000000000001,0.00376,38.88,29.52
34,2019-02-04,0.01988,0.02484,0.548,0.00412,72.32,36.04
35,2019-02-05,0.04124,0.013000000000000001,0.736,0.0051600000000000005,85.36,27.92
36,2019-02-06,0.04361954773371218,0.014879999999999999,0.7759999999999999,0.0052,95.96,34.6
37,2019-02-07,0.0158,0.02688,0.504,0.00396,61.08,31.76
38,2019-02-08,0.0258,0.01692,0.5,0.00412,31.68,16.68
39,2019-02-09,0.01772,0.0242,0.46399999999999997,0.00444,35.8,17.08
40,2019-02-10,0.02536,0.01816,0.5479999999999999,0.00468,41.8,23.4
41,2019-02-11,0.02596,0.02128,0.564,0.00484,38.8,23.0
42,2019-02-12,0.032,0.021920000000000002,0.736,0.005680000000000001,58.52,37.72
43,2019-02-13,0.027120000000000002,0.02196,0.528,0.00484,38.68,20.28
44,2019-02-14,0.042960000000000005,0.01176,0.6559999999999999,0.00544,52.72,27.0
45,2019-02-15,0.03864,0.01504,0.604,0.00428,39.28,28.16
46,2019-02-16,0.02032,0.02948,0.7440000000000001,0.00472,59.16,47.56
47,2019-02-17,0.02756,0.022799999999999997,0.584,0.00488,35.52,24.96
48,2019-02-18,0.05048,0.00716,0.748,0.0047599999999999995,42.04,26.6
49,2019-02-19,0.0424,0.00864,0.688,0.00404,42.92,33.96
50,2019-02-20,0.031760000000000004,0.022959999999999998,0.736,0.0044800000000000005,62.28,51.28
51,2019-02-21,0.04732,0.013999999999999999,0.9760000000000001,0.00508,76.92,62.24
52,2019-02-22,0.05296,0.01248,0.9520000000000001,0.005520000000000001,72.76,55.2
53,2019-02-23,0.048799999999999996,0.01532,0.8640000000000001,0.00528,55.6,39.28
54,2019-02-24,0.04636,0.022240000000000003,0.84,0.006,65.04,50.68
55,2019-02-25,0.03812,0.022439999999999998,0.7439999999999999,0.00496,81.56,59.24
56,2019-02-26,0.04256,0.016200000000000003,0.672,0.00512,53.0,27.88
57,2019-02-27,0.05256,0.01544,0.7440000000000001,0.00656,70.68,45.48
58,2019-02-28,0.051719999999999995,0.02128,0.8440000000000001,0.006,89.56,60.28
59,2019-03-01,0.0492,0.028399999999999998,0.968,0.0062,119.8,83.96
60,2019-03-02,0.05592,0.022640000000000004,1.048,0.005560000000000001,121.44,84.72
61,2019-03-03,0.046239999999999996,0.0302,0.936,0.00532,110.28,77.44
62,2019-03-04,0.04971999999999999,0.03028,1.044,0.0058000000000000005,168.84,117.28
63,2019-03-05,0.03608,0.03504,0.9440000000000001,0.005640000000000001,186.12,135.28
64,2019-03-06,0.044160000000000005,0.028239999999999998,0.8640000000000001,0.005640000000000001,140.6,100.56
65,2019-03-07,0.02924,0.02984,0.6559999999999999,0.00404,56.96,38.76
66,2019-03-08,0.04032,0.01945512293448646,0.588,0.00472,47.32,26.32
67,2019-03-09,0.053200000000000004,0.011757934188305725,0.704,0.00592,44.96,29.08
68,2019-03-10,0.03496,0.023726796143347134,0.5920000000000001,0.00484,51.8,33.88
69,2019-03-11,0.03956,0.0196,0.6559999999999999,0.00468,70.84,46.48
70,2019-03-12,0.02604,0.02988,0.612,0.0038,83.08,49.24
71,2019-03-13,0.019799999999999998,0.02972,0.40399999999999997,0.0038,41.8,10.84
72,2019-03-14,0.03032,0.0256,0.532,0.00444,42.24,20.04
73,2019-03-15,0.03064,0.02512,0.504,0.0037199999999999998,56.0,32.36
74,2019-03-16,0.025920000000000002,0.0236,0.47200000000000003,0.0036,41.0,28.28
75,2019-03-17,0.025160000000000002,0.026920000000000003,0.452,0.00388,37.24,22.76
76,2019-03-18,0.046479999999999994,0.01372,0.604,0.005520000000000001,38.76,22.56
77,2019-03-19,0.05328,0.01572,0.76,0.00644,66.68,42.08
78,2019-03-20,0.05,0.01736,0.7759999999999999,0.00464,93.6,68.28
79,2019-03-21,0.021640000000000003,0.033080000000000005,0.456,0.0034800000000000005,34.2,26.16
80,2019-03-22,0.015304065522522009,0.034422936749582876,0.368,0.0034084611774868032,36.08,18.52
81,2019-03-23,0.02255554673056071,0.028738586645551227,0.424,0.0036087509028021386,23.8,14.84
82,2019-03-24,0.01972,0.03336,0.396,0.00356,26.72,13.32
83,2019-03-25,0.03012,0.03356,0.488,0.0041600000000000005,46.64,27.64
84,2019-03-26,0.0334,0.031,0.48,0.00436,58.48,34.4
85,2019-03-27,0.027160000000000004,0.048479999999999995,0.608,0.0052,93.84,60.2
86,2019-03-28,0.02704,0.0336,0.5479999999999999,0.00404,80.84,49.24
87,2019-03-29,0.023239999999999997,0.037360000000000004,0.40399999999999997,0.00396,38.92,19.12
88,2019-03-30,0.01804,0.0374,0.42,0.00308,34.8,23.64
89,2019-03-31,0.0132,0.0366,0.41200000000000003,0.0032400000000000003,42.36,25.6
90,2019-04-01,0.02048,0.0334,0.38799999999999996,0.0036,24.12,12.08
91,2019-04-02,0.026680000000000002,0.03028,0.452,0.0038,31.72,16.76
92,2019-04-03,0.03076,0.031,0.46799999999999997,0.00396,38.4,22.16
93,2019-04-04,0.027160000000000004,0.03368,0.436,0.00428,35.24,19.52
94,2019-04-05,0.023119999999999998,0.038200000000000005,0.41600000000000004,0.00384,78.28,23.72
95,2019-04-06,0.04288,0.01472,0.552,0.00388,58.64,19.16
96,2019-04-07,0.021640000000000003,0.03048,0.44,0.00364,36.64,16.04
97,2019-04-08,0.024399999999999998,0.03148,0.396,0.0037199999999999998,36.8,12.48
98,2019-04-09,0.026080000000000002,0.02644,0.38799999999999996,0.0034400000000000003,24.88,10.08
99,2019-04-10,0.02096,0.02952,0.36,0.00312,7.04,4.8
100,2019-04-11,0.03268,0.022160000000000003,0.504,0.00368,27.92,17.08
101,2019-04-12,0.03644,0.03016,0.52,0.00436,50.72,31.44
102,2019-04-13,0.0352,0.036840000000000005,0.508,0.00444,46.44,30.04
103,2019-04-14,0.02236,0.041120000000000004,0.42,0.00376,38.56,20.92
104,2019-04-15,0.0354,0.027719999999999998,0.512,0.00428,51.84,16.6
105,2019-04-16,0.04188,0.028080000000000004,0.552,0.00476,47.08,21.76
106,2019-04-17,0.03816,0.02916,0.524,0.00488,40.28,19.88
107,2019-04-18,0.02944,0.0246,0.436,0.00424,40.92,23.92
108,2019-04-19,0.02376,0.02572,0.41200000000000003,0.00336,43.64,22.48
109,2019-04-20,0.02344,0.031760000000000004,0.40399999999999997,0.0035199999999999997,46.6,25.04
110,2019-04-21,0.019799999999999998,0.0338,0.408,0.0032400000000000003,32.92,24.6
111,2019-04-22,0.038919999999999996,0.029079999999999998,0.5920000000000001,0.00408,97.4,40.64
112,2019-04-23,0.04388,0.03152,0.66,0.00504,90.52,44.4
113,2019-04-24,0.02996,0.02648,0.516,0.004,56.68,39.88
114,2019-04-25,0.023719999999999998,0.02168,0.40399999999999997,0.0034000000000000002,37.56,18.0
115,2019-04-26,0.018959999999999998,0.02704,0.32,0.00308,9.36,6.28
116,2019-04-27,0.02328,0.02648,0.376,0.00332,17.48,10.48
117,2019-04-28,0.01972,0.0366,0.376,0.003619643203805564,18.12,12.6
118,2019-04-29,0.034319999999999996,0.022320000000000003,0.46799999999999997,0.0035199999999999997,24.64,16.36
119,2019-04-30,0.0346,0.027080000000000003,0.52,0.00364,34.08,21.0
120,2019-05-01,0.02492,0.03604,0.47200000000000003,0.00388,62.08,27.4
121,2019-05-02,0.02412,0.032920000000000005,0.396,0.0037199999999999998,53.2,15.32
122,2019-05-03,0.0398,0.0374,0.596,0.005520000000000001,63.04,32.08
123,2019-05-04,0.042519999999999995,0.04508,0.672,0.005600000000000001,91.4,58.0
124,2019-05-05,0.0304,0.046639999999999994,0.5720000000000001,0.00496,66.52,41.0
125,2019-05-06,0.011399999999999999,0.03996,0.28800000000000003,0.0034400000000000003,33.6,10.08
126,2019-05-07,0.0264,0.03764,0.44,0.00432,46.56,17.52
127,2019-05-08,0.02528,0.04852,0.47600000000000003,0.005,53.56,24.28
128,2019-05-09,0.02648,0.041280000000000004,0.43200000000000005,0.0046,47.28,24.32
129,2019-05-10,0.038,0.039,0.52,0.0047599999999999995,60.88,34.8
130,2019-05-11,0.04536,0.0334,0.596,0.00508,65.8,37.44
131,2019-05-12,0.03472,0.048799999999999996,0.584,0.00488,56.36,36.6
132,2019-05-13,0.03968,0.03624,0.556,0.0051600000000000005,55.44,35.92
133,2019-05-14,0.028399999999999998,0.04008,0.42,0.00524,44.36,32.56
134,2019-05-15,0.036000000000000004,0.03928,0.5479999999999999,0.00504,68.16,45.4
135,2019-05-16,0.03468,0.04096,0.544,0.00432,66.88,43.96
136,2019-05-17,0.03972,0.03452,0.488,0.0044800000000000005,55.48,39.04
137,2019-05-18,0.01644,0.03884,0.32799999999999996,0.00404,28.68,17.12
138,2019-05-19,0.01376,0.022640000000000004,0.34,0.0032,14.52,11.48
139,2019-05-20,0.014039999999999999,0.03164,0.348,0.0037199999999999998,37.96,12.92
140,2019-05-21,0.01984,0.04468,0.42,0.00456,53.32,20.12
141,2019-05-22,0.0226,0.057,0.49200000000000005,0.00496,56.24,28.2
142,2019-05-23,0.0328,0.06132,0.608,0.00572,72.04,42.36
143,2019-05-24,0.0398,0.06692000000000001,0.66,0.00592,86.08,54.0
144,2019-05-25,0.026760000000000003,0.05696,0.608,0.005520000000000001,78.64,52.96
145,2019-05-26,0.02316,0.047279999999999996,0.456,0.00464,38.84,23.52
146,2019-05-27,0.015880000000000002,0.03284,0.35200000000000004,0.00336,22.72,14.28
147,2019-05-28,0.01688,0.0368,0.308,0.00356,22.4,8.4
148,2019-05-29,0.02796,0.04472,0.49200000000000005,0.00452,47.92,23.48
149,2019-05-30,0.027839999999999997,0.047720000000000005,0.484,0.0048,45.16,24.6
150,2019-05-31,0.01588,0.05024,0.304,0.0038,20.4,11.24
151,2019-06-01,0.019119999999999998,0.045599999999999995,0.396,0.0041600000000000005,33.84,24.6
152,2019-06-02,0.02196,0.04868,0.452,0.00428,36.08,22.92
153,2019-06-03,0.0298,0.0438,0.46,0.00404,38.4,21.76
154,2019-06-04,0.023239999999999997,0.03136,0.40399999999999997,0.00424,28.72,19.72
155,2019-06-05,0.02888,0.035,0.47600000000000003,0.00388,53.8,38.4
156,2019-06-06,0.032,0.026160000000000003,0.5720000000000001,0.00396,59.44,42.44
157,2019-06-07,0.012960000000000001,0.04928,0.34,0.00328,12.56,9.08
158,2019-06-08,0.022240000000000003,0.04316,0.41200000000000003,0.0038,25.28,16.28
159,2019-06-09,0.01652,0.04748,0.436,0.0044,36.92,28.8
160,2019-06-10,0.01312,0.027999999999999997,0.28800000000000003,0.0030399999999999997,10.0,6.2
161,2019-06-11,0.016239999999999997,0.03576,0.29600000000000004,0.003,12.6,7.08
162,2019-06-12,0.026840000000000003,0.02864,0.396,0.0037199999999999998,30.16,17.52
163,2019-06-13,0.026680000000000002,0.03672,0.396,0.00388,30.36,20.16
164,2019-06-14,0.021840000000000002,0.04003999999999999,0.37200000000000005,0.0034800000000000005,34.32,23.12
165,2019-06-15,0.013680000000000001,0.04156,0.368,0.00296,34.08,20.24
166,2019-06-16,0.013999999999999999,0.041280000000000004,0.32,0.0030399999999999997,15.96,10.92
167,2019-06-17,0.01932,0.03572,0.35200000000000004,0.0044800000000000005,23.84,15.32
168,2019-06-18,0.02384,0.02848,0.43200000000000005,0.00376,31.44,23.04
169,2019-06-19,0.016479999999999998,0.0454,0.38800000000000007,0.00312,32.16,25.0
170,2019-06-20,0.017079999999999998,0.04372,0.38,0.00312,27.48,20.16
171,2019-06-21,0.01788,0.03524,0.38799999999999996,0.00308,26.68,18.88
172,2019-06-22,0.01272,0.03904,0.284,0.003,11.6,6.84
173,2019-06-23,0.01056,0.04228,0.276,0.00292,11.68,7.56
174,2019-06-24,0.0222,0.03976,0.34,0.00356,21.28,13.28
175,2019-06-25,0.02552,0.048799999999999996,0.396,0.00384,30.84,20.64
176,2019-06-26,0.02844,0.0414,0.424,0.0038,32.68,22.48
177,2019-06-27,0.019,0.037360000000000004,0.364,0.00316,21.8,15.56
178,2019-06-28,0.0276,0.03048,0.48,0.00444,38.64,30.76
179,2019-06-29,0.01972,0.0286,0.384,0.0034800000000000005,24.52,19.56
180,2019-06-30,0.013040000000000001,0.03744,0.392,0.0034800000000000005,32.76,26.16
181,2019-07-01,0.01684,0.04888,0.484,0.0035199999999999997,34.36,25.56
182,2019-07-02,0.0168,0.0466,0.41600000000000004,0.00364,29.940839375676152,22.28
183,2019-07-03,0.020560000000000002,0.03476,0.42,0.00368,33.2,23.88
184,2019-07-04,0.02624,0.03124,0.42800000000000005,0.00376,30.44,20.76
185,2019-07-05,0.03048,0.04192,0.456,0.00376,32.76,21.44
186,2019-07-06,0.02112,0.04424,0.41200000000000003,0.0036,29.36,20.8
187,2019-07-07,0.00752,0.04352,0.308,0.00296,16.56,11.42128249858302
188,2019-07-08,0.010280000000000001,0.0362,0.252,0.0030399999999999997,9.56,5.48
189,2019-07-09,0.01064,0.034159999999999996,0.264,0.003,9.459798991689842,5.8
190,2019-07-10,0.010920000000000001,0.02864,0.264,0.003,9.2,5.6
191,2019-07-11,0.01164,0.01964,0.28800000000000003,0.003,7.04,3.44
192,2019-07-12,0.017093933193894042,0.023708358400128363,0.31484927597697554,0.003334827248143205,13.890748385127404,8.95951967408421
193,2019-07-13,0.01742548898224214,0.03651762193969648,0.4388603763876091,0.004173646439422098,30.521926749964223,25.045680753138154
194,2019-07-14,0.016119324588956988,0.044141408587015415,0.5438414929926076,0.0037550280336886965,43.198073436641565,36.7428870230088
195,2019-07-15,0.023878614397572374,0.028036972226171044,0.5349065156192252,0.003238298427457396,40.45075989098189,31.945128470178446
196,2019-07-16,0.022600000000000002,0.03072,0.46399999999999997,0.00332,32.97127020178918,25.48
197,2019-07-17,0.0262,0.03404,0.564,0.00376,61.77845836086466,48.12216669799559
198,2019-07-18,0.0268,0.0504,0.604,0.0044800000000000005,65.91934003624804,53.08
199,2019-07-19,0.02076,0.03468,0.46399999999999997,0.00404,34.28,25.64
200,2019-07-20,0.01016,0.014079999999999999,0.268,0.0032400000000000003,7.72,4.36
201,2019-07-21,0.00928,0.01908,0.324,0.00332,14.4,9.48
202,2019-07-22,0.01764,0.03924,0.424,0.0038,42.76,33.12
203,2019-07-23,0.01876,0.0184,0.364,0.00412,25.96,17.04
204,2019-07-24,0.018879999999999997,0.01336,0.332,0.0034000000000000002,23.0,15.273296591739307
205,2019-07-25,0.02408,0.016141897323969007,0.436,0.00328,26.2,17.76
206,2019-07-26,0.02168,0.02452,0.43492020778726037,0.00336,19.44,13.56
207,2019-07-27,0.01788,0.03076,0.4319070267316471,0.0034000000000000002,18.2,13.08
208,2019-07-28,0.01176,0.023147226099884177,0.3230354897207629,0.00316,14.2,9.32
209,2019-07-29,0.01168,0.011752902949270075,0.3030416027915286,0.00336,14.36,7.68
210,2019-07-30,0.011080000000000001,0.015206541292208815,0.3001787058549066,0.00332,17.2,9.88
211,2019-07-31,0.01776,0.01688,0.3491446371831699,0.00328,17.24,9.76
212,2019-08-01,0.015600000000000001,0.01516,0.3200880965046667,0.00328,13.28,8.2
213,2019-08-02,0.0168,0.01744,0.346963149066289,0.00332,18.28,11.24
214,2019-08-03,0.02016,0.02912,0.3891369827096002,0.00332,20.44,13.28
215,2019-08-04,0.0216,0.040900080872316044,0.44401290371485663,0.0034000000000000002,29.10825743823179,21.083587707127553
216,2019-08-05,0.022720000000000004,0.030054004268809057,0.45685039464640653,0.0034800000000000005,39.28,29.12
217,2019-08-06,0.01684,0.02556,0.3724133754181024,0.0035199999999999997,27.44267130286263,20.2
218,2019-08-07,0.01952,0.014199999999999999,0.398543266335732,0.00368,21.28,13.4
219,2019-08-08,0.02008,0.02428,0.45521052621376823,0.00384,39.4,29.32
220,2019-08-09,0.021640000000000003,0.01764,0.37731048072737977,0.0041600000000000005,26.52,17.56
221,2019-08-10,0.015880000000000002,0.02828,0.3523782100941017,0.0036,22.08,13.6
222,2019-08-11,0.0082,0.023399999999999997,0.27449743692110784,0.0034400000000000003,16.84,10.6
223,2019-08-12,0.01544,0.012920000000000001,0.35333550917283957,0.00332,17.344758237382518,12.829338315769762
224,2019-08-13,0.01968,0.02464,0.4024802537346393,0.0037199999999999998,23.0,13.88
225,2019-08-14,0.01768,0.01864,0.39087260823522546,0.0034400000000000003,19.68,12.52
226,2019-08-15,0.010320000000000001,0.0126,0.3188707258973437,0.0034000000000000002,8.56,4.64
227,2019-08-16,0.01456,0.02336,0.42205522438813037,0.0036,17.412143294434447,8.88
228,2019-08-17,0.0134,0.0542,0.4590692885918512,0.00412,31.56,19.76
229,2019-08-18,0.01248,0.04584,0.43659072270334354,0.004,21.87263740139151,13.04
230,2019-08-19,0.02188,0.03472,0.4939143297512381,0.0036,24.93096978608735,15.44
231,2019-08-20,0.01956,0.03952,0.45406562285707713,0.0035199999999999997,28.36,19.04
232,2019-08-21,0.02316,0.031920000000000004,0.47420883073719916,0.00376,33.84,23.44
233,2019-08-22,0.02104,0.033440000000000004,0.5240295941057819,0.00368,41.030360940315376,28.294075580183
234,2019-08-23,0.0166,0.03928,0.5308960485522715,0.00392,32.8046175041879,18.400952857946926
235,2019-08-24,0.020640000000000002,0.025878957196508397,0.46220021101199465,0.0038,22.64,10.760850469188627
236,2019-08-25,0.016,0.032440000000000004,0.4460552288087337,0.0036,20.08,11.899145348781774
237,2019-08-26,0.02052,0.03612683271742116,0.4920514638887208,0.00376,25.64,16.03564345276329
238,2019-08-27,0.022560000000000004,0.037000000000000005,0.4699529433231583,0.00356,26.4,18.2
239,2019-08-28,0.01952,0.03884,0.4719725080330475,0.00388,28.8,18.88
240,2019-08-29,0.02076,0.0346,0.5038777203833429,0.0037199999999999998,28.665417037715667,19.84
241,2019-08-30,0.01784,0.0286,0.38277078949572113,0.00368,19.016190738892487,9.378411102574676
242,2019-08-31,0.018130702120638456,0.03145990881585469,0.4106802268233139,0.00365728495032697,18.153859235173122,10.365081823820447
243,2019-09-01,0.019180409142026466,0.029315558905151983,0.46131502068956004,0.00357553631279211,19.744229078654886,12.665066209800123
244,2019-09-02,0.026572441583123853,0.025650174532747122,0.46983919225803483,0.0036189738351685343,25.648086752534812,14.531442018975916
245,2019-09-03,0.02276164446478947,0.0205444872665633,0.4190999468733214,0.003444930678644849,21.40659240157028,12.992781648032029
246,2019-09-04,0.019773996898766383,0.017658680388216344,0.386801472973411,0.0032452268735407496,8.651392003921266,4.817797902419809
247,2019-09-05,0.020523539307227483,0.007891220320948036,0.39215341831929423,0.003295330702476171,9.133738024202723,5.290873373144441
248,2019-09-06,0.019937007961776484,0.010415655888473123,0.4113188015511202,0.003564939670713257,14.743820309096382,8.540424314491615
249,2019-09-07,0.007191349084724788,0.018242779189973114,0.276883960194436,0.003216698653986484,13.495174119265947,5.674082312271607
250,2019-09-08,0.015075147431432543,0.033400506268590854,0.49473011106447534,0.003786752553093573,34.986970196763586,21.990517888633725
251,2019-09-09,0.02583408239464004,0.016810118554852167,0.5721155511753603,0.0036351083102299873,36.575708248458355,25.345704595774937
252,2019-09-10,0.022427596219155407,0.019236963949173375,0.4209356063817555,0.003273754302545447,14.078207732283989,9.428848528938625
253,2019-09-11,0.012372735685632012,0.036249260267196125,0.3625142187451502,0.003243570213011819,8.799609519261447,5.511112851681051
254,2019-09-12,0.011491472032683518,0.02376845867399139,0.3492632677939734,0.0030053875615405606,12.01968518608718,4.887266724744716
255,2019-09-13,0.014371866608684218,0.024047907227424704,0.3569571369811086,0.003225653753946669,14.392619725052613,6.333511340058695
256,2019-09-14,0.019399719731452148,0.01901790671868724,0.42038806879350127,0.0034155599531471375,19.03666635535171,11.591381738241484
257,2019-09-15,0.01147006167505131,0.02636302845094423,0.436890510245958,0.003244078856229687,15.964622892995108,11.101823830897201
258,2019-09-16,0.01651118548285362,0.02260661351705002,0.3566552893126457,0.0033856552940946198,13.139115310407233,5.932754307344468
259,2019-09-17,0.021951305549481846,0.031524103846330594,0.3665811995365986,0.00349248746036378,19.197549394680806,9.2438054855305
260,2019-09-18,0.018543949624419166,0.02792276927917795,0.4201992579628355,0.003544803860155255,32.59772594300309,12.080543375983547
261,2019-09-19,0.01896121289372091,0.025175435561561973,0.3722889226468208,0.0034716729752438794,28.78048434387787,10.107890224469612
262,2019-09-20,0.022596701747082452,0.015325500404872842,0.4005497708611773,0.003509886642985621,23.817022045910534,9.89535769811441
263,2019-09-21,0.021400762090787197,0.01717144674164331,0.37662767800683156,0.0029769281731606657,15.111205767352253,7.293884443090641
264,2019-09-22,0.009541535937996538,0.036500691950112935,0.281359737222475,0.002411315314423657,6.312021525022821,3.2391043864385307
265,2019-09-23,0.014767512381334075,0.0313457507734774,0.32610694603890455,0.0026784946019090625,13.749460816115949,5.704915435047626
266,2019-09-24,0.027477968299841265,0.020811734970722733,0.4499524117627772,0.0038899860426778493,24.355634827455678,11.673939472070913
267,2019-09-25,0.033701617852865934,0.020218613220746643,0.5313192155243892,0.003782739771986532,30.13502255674283,16.04890556926668
268,2019-09-26,0.030589467794892435,0.01709158131121611,0.5064653332339367,0.003260512588085277,27.728836354852145,15.944174254021474
269,2019-09-27,0.029989475051652406,0.015257458401715614,0.4467521163769381,0.0033234516244757045,22.3479824376108,11.808348476399383
270,2019-09-28,0.026175316316525876,0.021756221210923653,0.4283116297041963,0.003527336612150824,28.289954607304562,17.287991525248657
271,2019-09-29,0.022921624854379888,0.03278688372473124,0.4816887824851206,0.003505472220712449,38.54252438324891,25.91776799523984
272,2019-09-30,0.034131561385325845,0.03427590510111027,0.6389769408241216,0.0033767643375921,50.24370480736111,31.825253175385694
273,2019-10-01,0.03195591254551758,0.0257171054358324,0.5889206587861249,0.0034382428629448603,46.8313092384591,31.054866534236247
274,2019-10-02,0.01921046565596581,0.009809159395313394,0.43993175141061974,0.002995824117818656,24.070888433742397,15.710809202532161
275,2019-10-03,0.013993239174059192,0.019502094225760165,0.3451895257612722,0.0030384060808375675,9.725717602806702,5.106346190806064
276,2019-10-04,0.022914393722988168,0.018971471436960947,0.47396620237394693,0.0033852563754516694,25.239695091310733,15.561529332629604
277,2019-10-05,0.014206608181167481,0.024499207017672338,0.44874374578297316,0.00297732119818656,38.01400628883335,21.081833402078598
278,2019-10-06,0.011600784244087621,0.02824600188759117,0.27800266358179326,0.0025959157414332168,11.704587532355767,5.024494152955004
279,2019-10-07,0.021020122035936558,0.012749070706271397,0.3687273103289986,0.0026090553975160013,11.134398749272515,6.357384906883891
280,2019-10-08,0.018902584491132864,0.021811170700271294,0.39392130471115117,0.0029456976775147897,22.436524552824753,9.348006237207786
281,2019-10-09,0.026167484977192314,0.01471306324985107,0.43403251712265445,0.0032824227248106548,24.00957820130875,9.397737626538158
282,2019-10-10,0.035897871015592456,0.010371510993847956,0.5462320555319059,0.003195501646391455,30.366479227802614,14.674043537531123
283,2019-10-11,0.024657791249911517,0.024525384517423122,0.5100937581128834,0.0030838102000780355,34.98061021307416,19.11201797108151
284,2019-10-12,0.01308945079986716,0.03439228292034148,0.3171024108581521,0.0026073145543482135,24.13056764811607,11.193339779180924
285,2019-10-13,0.01741587175767771,0.025721985547157447,0.3703268504911073,0.0027061156299748555,20.11673280834442,9.38289207658224
286,2019-10-14,0.020662786416417483,0.0203205639035208,0.46155012942109536,0.002976680216548396,33.78894982049559,15.422257843771455
287,2019-10-15,0.0231393254941167,0.018484044382491446,0.41423545902131004,0.0029261661235817026,20.524153497791794,8.368748839902535
288,2019-10-16,0.030883598816758492,0.01763978377120955,0.4870324806245104,0.0031941017556719998,26.953726895435974,14.296792257526617
289,2019-10-17,0.03248580572020496,0.017562291807107337,0.49232240208542744,0.0031105720903442315,29.651258408766335,16.343257889258393
290,2019-10-18,0.02660247618076006,0.017964746015911973,0.4187199428731241,0.002861707244716496,17.236794558050818,9.266495879691586
291,2019-10-19,0.024211018614089082,0.025538160195868857,0.4255592622836017,0.0030656118516711097,22.662084967304736,11.168916623566691
292,2019-10-20,0.02946792619580513,0.022385458842075573,0.574463863796074,0.003360558931374049,37.80948827481709,23.775334351286148
293,2019-10-21,0.04098045988393017,0.019518095936435408,0.6560919098012629,0.0033708646025067553,42.13074481520181,25.756214579185396
294,2019-10-22,0.03810492657114748,0.01834521291519827,0.6171546879433711,0.003462311816080605,38.73000341707279,24.345018067412326
295,2019-10-23,0.028842121357641283,0.019832166115592572,0.4689814573172596,0.0032113010988676417,23.63657507361484,14.08593103323743
296,2019-10-24,0.022633396641494823,0.029674331683265207,0.4600610173210686,0.0030106676404441472,27.943129886734482,15.452858420073715
297,2019-10-25,0.022000000000000002,0.02564,0.41200000000000003,0.003,24.52,11.84
298,2019-10-26,0.01544,0.021580370285013997,0.37200000000000005,0.00272,23.48,12.92
299,2019-10-27,0.023479999999999997,0.020200420577981576,0.46799999999999997,0.0030399999999999997,25.04,14.16
300,2019-10-28,0.02904,0.021840000000000002,0.528,0.0034800000000000005,30.92,18.6
301,2019-10-29,0.02092,0.020640000000000002,0.452,0.00296,98.04,19.52
302,2019-10-30,0.02948,0.01452,0.46799999999999997,0.003,25.92,10.92
